europeana_id,value,upvotes,downvotes,recommendation
KYD1255,wooden stool,21,0,accept
KYD1255,wooden trough,19,0,accept
KYD1255,wooden well,3,0,accept
KYD1256,Blue tie,6,0,accept
KYD1256,Ksonz Hryhorii,11,1,accept
KYD1256,Multicolored background,2,0,accept
KYD1256,Taras Shevchenko,10,0,accept
KYD1256,bald man,27,1,accept
KYD1256,blue shirt,4,8,reject
KYD1256,brown sash,4,8,reject
KYD1256,cool,23,0,accept
KYD1256,cracks,19,5,accept
KYD1256,dark coat,34,0,accept
KYD1256,fading,6,12,reject
KYD1256,moustache,7,0,accept
KYD1256,portrait,34,0,accept
KYD1256,portrait of taras shevchenko,34,0,accept
KYD1256,taras shevchenko,38,0,accept
KYD1256,visible signs of age and wear,28,0,accept
KYD1257,Sign in Ukrainian,3,0,accept
KYD1257,Taras Shevchenko,3,0,accept
KYD1257,aged,27,0,accept
KYD1257,body of water,19,2,accept
KYD1257,coat,20,0,accept
KYD1257,crying woman,4,0,accept
KYD1257,damaged,28,0,accept
KYD1257,"damaged, aged painting",31,0,accept
KYD1257,dark hat,26,0,accept
KYD1257,fire,23,0,accept
KYD1257,man in dark hat and coat,22,0,accept
KYD1257,man on white horse,28,0,accept
KYD1257,open fire,3,0,accept
KYD1257,pale sky,3,0,accept
KYD1257,red skirt,26,0,accept
KYD1257,scene with several figures,22,0,accept
KYD1257,shevchenko`s lesson…,22,0,accept
KYD1257,spear,3,0,accept
KYD1257,stringed instrument,28,0,accept
KYD1257,"textured, peeling surface",22,0,accept
KYD1257,two figures seated by fire,24,0,accept
KYD1257,white horse,22,0,accept
KYD1257,white shirt,27,0,accept
KYD1257,woman in white shirt and red skirt,29,0,accept
KYD1258,Ksonz Hryhorii,8,1,accept
KYD1258,Light blue background,6,0,accept
KYD1258,Moustache,9,0,accept
KYD1258,Tie,9,0,accept
KYD1258,White collar,7,0,accept
KYD1258,a young man in a uniform,35,0,accept
KYD1258,buttons,38,0,accept
KYD1258,"dark, double-breasted military uniform",37,0,accept
KYD1258,gold trim,16,4,accept
KYD1258,gymnasium student,2,1,accept
KYD1258,man,40,0,accept
KYD1258,mustache,2,0,accept
KYD1258,painted portrait,35,0,accept
KYD1258,portrait of a young man in a uniform,38,0,accept
KYD1258,signs of age and wear,28,0,accept
KYD1259,Black eyebrows,5,0,accept
KYD1259,Brown eyes,5,0,accept
KYD1259,Ornaments,5,0,accept
KYD1259,Shirt,4,0,accept
KYD1259,Vyshyvanka,6,0,accept
KYD1259,Yarmolenko Panas,10,0,accept
KYD1259,a girl,36,0,accept
KYD1259,dark blue vest,30,0,accept
KYD1259,dark hair,30,0,accept
KYD1259,floral headband,35,0,accept
KYD1259,girl,31,0,accept
KYD1259,multi-layered necklace with beads,30,0,accept
KYD1259,painted portrait,31,0,accept
KYD1259,portrait of a girl,32,0,accept
KYD1259,white background,4,1,accept
KYD1259,white embroidered blouse,31,0,accept
KYD1259,window,5,0,accept
KYD1259,woman,26,0,accept
KYD1260,Cup of Salvation,2,0,accept
KYD1260,crown,22,0,accept
KYD1260,damage,15,0,accept
KYD1260,dark green robe,17,0,accept
KYD1260,flower,20,0,accept
KYD1260,golden chalice,22,0,accept
KYD1260,icon,19,0,accept
KYD1260,red cloak,20,0,accept
KYD1260,religious icon,16,0,accept
KYD1260,saint,23,0,accept
KYD1260,saint varvara,23,0,accept
KYD1260,signs of age,15,0,accept
KYD1260,white collar,15,0,accept
KYD1260,woman,20,0,accept
KYD1261,Decorative flowers,4,0,accept
KYD1261,Lord Sabaoth,9,0,accept
KYD1261,Triangular halo,4,0,accept
KYD1261,Wings,16,0,accept
KYD1261,bearded man,19,0,accept
KYD1261,cracks,10,0,accept
KYD1261,"damaged, circular wooden icon",17,0,accept
KYD1261,dove,18,0,accept
KYD1261,green and red robe,21,0,accept
KYD1261,icon,21,0,accept
KYD1261,lord savaof,25,0,accept
KYD1261,staff,2,8,reject
KYD1261,two small painted heads,11,0,accept
KYD1261,visible wood grain,12,0,accept
KYD1264,Blured halo,4,0,accept
KYD1264,Darck background,4,0,accept
KYD1264,Decorative flowers,4,0,accept
KYD1264,Virgin Mary with three hands,4,0,accept
KYD1264,blue garment,19,0,accept
KYD1264,bogorodica trojerucica,22,0,accept
KYD1264,damage,21,0,accept
KYD1264,gold necklace,2,17,reject
KYD1264,icon,24,0,accept
KYD1264,infant jesus,24,0,accept
KYD1264,red veil,24,0,accept
KYD1264,right panel showing a visible crack,21,0,accept
KYD1264,split into two panels,7,14,reject
KYD1264,virgin mary,24,0,accept
KYD1264,visible cracks,21,0,accept
KYD1264,visible wood grain and damage,19,0,accept
KYD1264,white and green dress,6,15,reject
KYD1264,wood,22,0,accept
KYD1265,Black coat,5,1,accept
KYD1265,Brown blured background,5,1,accept
KYD1265,Brown tie,5,1,accept
KYD1265,Grey moustache,7,0,accept
KYD1265,Ksonz Hryhorii,7,1,accept
KYD1265,age-related damage,31,0,accept
KYD1265,balding man,35,0,accept
KYD1265,canvas,33,0,accept
KYD1265,dark coat,37,0,accept
KYD1265,grey jacket,5,1,accept
KYD1265,portrait,38,0,accept
KYD1265,portrait of taras shevchenko,34,0,accept
KYD1265,red shirt,24,5,accept
KYD1265,taras shevchenko,38,0,accept
KYD1265,visible cracks,28,0,accept
KYD1265,white collar,27,0,accept
KYD1266,Cavalry,11,0,accept
KYD1266,Dark clouds or smoke,13,0,accept
KYD1266,Flag,10,0,accept
KYD1266,Flowers,12,0,accept
KYD1266,Helmet,10,0,accept
KYD1266,Lances,11,0,accept
KYD1266,Shield,9,0,accept
KYD1266,Sunset or sunrise,13,0,accept
KYD1266,Swords,12,0,accept
KYD1266,Trees,12,0,accept
KYD1266,areas of wear,10,0,accept
KYD1266,battle scene,26,0,accept
KYD1266,castle,26,0,accept
KYD1266,distant wood,4,0,accept
KYD1266,fight of ivan bohun with yarema vyshnevetskyi,24,0,accept
KYD1266,horses,33,0,accept
KYD1266,ivan bohun,6,6,tie
KYD1266,several figures on horseback,14,0,accept
KYD1266,visible brushstrokes,3,9,reject
KYD1266,yarema vyshnevetskyi,10,0,accept
KYD1267,22 May 1630,5,0,accept
KYD1267,6 November 1838,4,0,accept
KYD1267,Cavalry,8,0,accept
KYD1267,Epic Battle,4,0,accept
KYD1267,Epic Poem,4,0,accept
KYD1267,Hussars,8,0,accept
KYD1267,Kozaks,4,0,accept
KYD1267,Moon,12,0,accept
KYD1267,Rebellion,4,0,accept
KYD1267,Sky with clouds,4,0,accept
KYD1267,Stream,8,0,accept
KYD1267,Taras Triasylo,4,0,accept
KYD1267,Tent,8,0,accept
KYD1267,Trees,8,0,accept
KYD1267,black crack in the lower right corner,15,0,accept
KYD1267,bows,12,2,accept
KYD1267,chaotic battle scene,27,0,accept
KYD1267,"colorful, traditional attire",19,0,accept
KYD1267,horseback,20,0,accept
KYD1267,night,25,0,accept
KYD1267,numerous figures on horseback,8,6,accept
KYD1267,rider,14,0,accept
KYD1267,shield,4,0,accept
KYD1267,signs of wear and tear,15,0,accept
KYD1267,spear,4,0,accept
KYD1267,swords,23,0,accept
KYD1267,tarasova,15,0,accept
KYD1267,tarasova nich,21,0,accept
KYD1679,Decorative flowers,4,0,accept
KYD1679,Patterned background,4,0,accept
KYD1679,dark cloak,13,0,accept
KYD1679,golden halo,15,0,accept
KYD1679,icon,14,0,accept
KYD1679,infant jesus,24,0,accept
KYD1679,mother,19,0,accept
KYD1679,paint damage,14,0,accept
KYD1679,red robe,21,0,accept
KYD1679,red veil,13,0,accept
KYD1679,the kazan icon of the mother of god,14,0,accept
KYD1679,virgin mary,24,0,accept
KYD1679,visible wood grain,14,0,accept
KYD1679,white tunic,14,0,accept
KYD1679,wooden icon,14,0,accept
KYD1680,Christ Child,10,0,accept
KYD1680,Hodegetria,7,0,accept
KYD1680,baby,21,0,accept
KYD1680,cracks,11,0,accept
KYD1680,dark border,19,0,accept
KYD1680,"dark, hooded garment",11,0,accept
KYD1680,geometric symbol,2,11,reject
KYD1680,golden arch,2,9,reject
KYD1680,halos,15,0,accept
KYD1680,icon,10,0,accept
KYD1680,infant jesus,21,0,accept
KYD1680,light-colored garment,7,2,accept
KYD1680,paint loss,9,0,accept
KYD1680,red drapery,15,0,accept
KYD1680,red robe,11,0,accept
KYD1680,religious icon,15,0,accept
KYD1680,the blessed virgin with a baby,14,0,accept
KYD1680,virgin mary,23,0,accept
KYD1681,Christ Pantocrator,7,1,accept
KYD1681,Curtains,4,0,accept
KYD1681,Dark red background,4,0,accept
KYD1681,black robe,12,1,accept
KYD1681,blessing,12,0,accept
KYD1681,icon,20,0,accept
KYD1681,jesus christ,25,0,accept
KYD1681,"jesus christ, the almighty",27,0,accept
KYD1681,large round wooden object,10,0,accept
KYD1681,long dark hair,16,0,accept
KYD1681,nimbus,9,0,accept
KYD1681,paint damage,12,0,accept
KYD1681,painted icon,16,0,accept
KYD1681,red garment,16,0,accept
KYD1681,visible cracks,10,0,accept
KYD1682,Golden halo,4,0,accept
KYD1682,Green background,5,0,accept
KYD1682,Painted red and yellow frame,5,0,accept
KYD1682,crucifix,11,0,accept
KYD1682,dark inner garment,11,0,accept
KYD1682,depiction of a woman with a halo,14,0,accept
KYD1682,icon,23,0,accept
KYD1682,our lady of okhtyrka,27,0,accept
KYD1682,peeling,14,0,accept
KYD1682,red robe with gold trim,25,0,accept
KYD1682,religious icon,23,0,accept
KYD1682,saint,22,0,accept
KYD1682,visible paint cracking,18,0,accept
KYD1682,woman with a halo,12,0,accept
KYD1683,Blured halo,4,0,accept
KYD1683,Child Christ,9,0,accept
KYD1683,Dark background,4,0,accept
KYD1683,Hadogetria,7,0,accept
KYD1683,aged,9,0,accept
KYD1683,baby,21,0,accept
KYD1683,damaged,14,0,accept
KYD1683,dark blue garment,3,7,reject
KYD1683,deterioration,9,0,accept
KYD1683,gold crown,2,11,reject
KYD1683,icon,11,0,accept
KYD1683,infant jesus,23,0,accept
KYD1683,peeling paint,14,0,accept
KYD1683,red veil,19,0,accept
KYD1683,religious icon,13,0,accept
KYD1683,significant age,11,0,accept
KYD1683,star,3,7,reject
KYD1683,star on head,11,0,accept
KYD1683,the blessed virgin with a baby,21,0,accept
KYD1683,virgin mary,15,0,accept
KYD1683,visible cracks,9,0,accept
KYD1683,white and gold dress,2,9,reject
KYD1684,Descent from the Cross,8,0,accept
KYD1684,cross,24,0,accept
KYD1684,"damaged, aged painting",20,0,accept
KYD1684,dark spots,17,0,accept
KYD1684,flowers,20,0,accept
KYD1684,icon,20,0,accept
KYD1684,jesus christ,18,0,accept
KYD1684,"jesus christ, the lidless eye",16,2,accept
KYD1684,poor condition,10,0,accept
KYD1684,reclining figure,7,4,accept
KYD1684,red cloth,7,1,accept
KYD1684,rooster,15,4,accept
KYD1684,skull,13,3,accept
KYD1684,vase,12,0,accept
KYD1684,visible cracks,18,0,accept
KYD1685,Dark background,4,0,accept
KYD1685,Decorative flowers,4,0,accept
KYD1685,"Our Lady of the Kyivan Caves Lavra with its two founders, Antonius and Theodosius.",19,3,accept
KYD1685,"Our Lady of the Kyivan Caves Lavra with its two founders, Sts. Anthony and Theodosius",17,0,accept
KYD1685,cracks,10,0,accept
KYD1685,crown,11,0,accept
KYD1685,dark robes with red trim,11,0,accept
KYD1685,gold halo,24,0,accept
KYD1685,holes,14,0,accept
KYD1685,icon,20,0,accept
KYD1685,infant jesus,21,4,accept
KYD1685,our lady of pechersk with the saint monks,13,0,accept
KYD1685,painted wooden icon,15,0,accept
KYD1685,red robe,17,0,accept
KYD1685,saint,27,0,accept
KYD1685,two men,13,0,accept
KYD1685,virgin mary,21,4,accept
KYD1685,white and blue garment,7,2,accept
KYD1686,Cross,23,0,accept
KYD1686,Jesus Christ,18,1,accept
KYD1686,age,13,0,accept
KYD1686,christ carrying the cross and our lady of sorrows,17,0,accept
KYD1686,deep grooves,21,0,accept
KYD1686,discoloration,12,0,accept
KYD1686,icon,27,0,accept
KYD1686,signs of wear,9,2,accept
KYD1686,traditional tool,5,1,accept
KYD1686,visible grain,8,3,accept
KYD1686,washboard,9,1,accept
KYD1686,weathered appearance,15,0,accept
KYD1686,wooden object,13,0,accept
KYD1686,wooden tool,11,0,accept
KYD1687,"""radial lines"" halo",5,0,accept
KYD1687,Western Ukrainian style icon,2,0,accept
KYD1687,bearded man,16,0,accept
KYD1687,dark robe,14,1,accept
KYD1687,icon,20,0,accept
KYD1687,jesus christ,27,0,accept
KYD1687,"jesus christ, the almighty",24,0,accept
KYD1687,paint cracking,14,0,accept
KYD1687,peeling,18,0,accept
KYD1687,red garment,17,0,accept
KYD1687,seated pose,5,7,reject
KYD1687,small cross,21,0,accept
KYD1688,Child Christ,12,0,accept
KYD1688,Halo,11,0,accept
KYD1688,Hodegetria,9,0,accept
KYD1688,Veil,9,0,accept
KYD1688,baby,21,0,accept
KYD1688,cracked,11,0,accept
KYD1688,dark veil,9,0,accept
KYD1688,golden halos,0,0,unknown
KYD1688,icon,27,0,accept
KYD1688,infant jesus,18,0,accept
KYD1688,red garment,14,0,accept
KYD1688,religious painting,11,0,accept
KYD1688,the blessed virgin with a baby,14,0,accept
KYD1688,virgin mary,21,0,accept
KYD1688,visible damage to the surface,9,0,accept
KYD1688,white dress,11,0,accept
KYD1688,worn,11,0,accept
KYD1689,Blured halo,4,0,accept
KYD1689,Child Christ,12,0,accept
KYD1689,Grey background,4,0,accept
KYD1689,Hodegetria,8,0,accept
KYD1689,cracks,20,0,accept
KYD1689,green and yellow dress,16,0,accept
KYD1689,holes,20,0,accept
KYD1689,icon,23,0,accept
KYD1689,infant jesus,27,0,accept
KYD1689,peeling paint,17,0,accept
KYD1689,red robe,22,2,accept
KYD1689,red veil,24,0,accept
KYD1689,the virgin mary of tenderness,10,0,accept
KYD1689,virgin mary,27,0,accept
KYD1690,Black background,4,0,accept
KYD1690,Decorative flowers,4,0,accept
KYD1690,Hodegetria,8,0,accept
KYD1690,Vertical crack in the wood,13,0,accept
KYD1690,Virgin Mary,5,1,accept
KYD1690,baby,17,0,accept
KYD1690,cracked,14,0,accept
KYD1690,depiction,14,0,accept
KYD1690,golden halo,18,0,accept
KYD1690,holes,20,0,accept
KYD1690,icon,22,0,accept
KYD1690,infant jesus,11,0,accept
KYD1690,paint damage,17,0,accept
KYD1690,red and green robe,15,0,accept
KYD1690,simple halo,5,6,reject
KYD1690,striped garment,2,7,reject
KYD1690,the blessed virgin with a baby,24,0,accept
KYD1690,virgin mary,12,0,accept
KYD1691,Christ Child,13,0,accept
KYD1691,Dark background,4,0,accept
KYD1691,Hodegetria,7,2,accept
KYD1691,baby,17,0,accept
KYD1691,golden halo,17,0,accept
KYD1691,green garment,14,1,accept
KYD1691,icon,24,0,accept
KYD1691,infant jesus,24,0,accept
KYD1691,peeling paint,17,0,accept
KYD1691,red robe with gold trim,16,0,accept
KYD1691,the blessed virgin with a baby,18,0,accept
KYD1691,virgin mary,24,0,accept
KYD1691,visible cracks,13,3,accept
KYD1692,armor,11,1,accept
KYD1692,cracks,15,0,accept
KYD1692,dragon,17,0,accept
KYD1692,figure in armor,8,1,accept
KYD1692,green background,5,0,accept
KYD1692,horse,22,0,accept
KYD1692,icon,22,0,accept
KYD1692,painted wooden icon,20,0,accept
KYD1692,red cape,18,1,accept
KYD1692,st. yuri the,3,4,reject
KYD1692,st. yuri the slayer of a dragon,20,0,accept
KYD1692,stars on the background,5,0,accept
KYD1692,sword,3,9,reject
KYD1692,visible grain,15,0,accept
KYD1693,Decorative flowers,4,0,accept
KYD1693,cracks,5,2,accept
KYD1693,dark cloak,10,0,accept
KYD1693,gold halo,19,0,accept
KYD1693,halo,16,0,accept
KYD1693,icon,16,0,accept
KYD1693,infant jesus,20,0,accept
KYD1693,mother,19,0,accept
KYD1693,paint loss,13,0,accept
KYD1693,painted wooden icon,16,0,accept
KYD1693,red robe,16,0,accept
KYD1693,red veil,3,8,reject
KYD1693,the kazan icon of the mother of god,19,0,accept
KYD1693,virgin mary,19,0,accept
KYD1693,visible signs of age,15,0,accept
KYD1693,white tunic,16,0,accept
KYD1694,Dark background,4,0,accept
KYD1694,Golden halo,4,0,accept
KYD1694,Red painted frame,4,0,accept
KYD1694,St Alexandra of Rome,8,3,accept
KYD1694,St George killing the dragon,9,1,accept
KYD1694,attacking a green dragon,16,0,accept
KYD1694,cracks,16,0,accept
KYD1694,dragon,16,0,accept
KYD1694,horse,23,0,accept
KYD1694,icon,18,0,accept
KYD1694,peeling paint,2,11,reject
KYD1694,red cloth,16,0,accept
KYD1694,religious icon,23,0,accept
KYD1694,rocky outcrop,2,8,reject
KYD1694,saint,23,0,accept
KYD1694,saint on horseback,23,0,accept
KYD1694,small figure,16,0,accept
KYD1694,st. yuri the,3,7,reject
KYD1694,st. yuri the slayer of a dragon,19,0,accept
KYD1694,staff,2,11,reject
KYD1695,Not traditional painting of the Virgin Marry,0,0,unknown
KYD1695,baby,18,0,accept
KYD1695,cracks,18,0,accept
KYD1695,dark blue or black veil,12,2,accept
KYD1695,icon,18,0,accept
KYD1695,infant jesus,21,0,accept
KYD1695,light-colored robe,18,0,accept
KYD1695,paint damage,18,0,accept
KYD1695,religious painting,16,0,accept
KYD1695,the blessed virgin with a baby,21,0,accept
KYD1695,virgin mary,21,0,accept
KYD1695,wooden surface,15,0,accept
KYD1695,yellow garment,16,0,accept
KYD1696,A halo with floral ornamentation,9,0,accept
KYD1696,Green halo,4,0,accept
KYD1696,Halo,18,0,accept
KYD1696,Red background,4,0,accept
KYD1696,bark beetle damage,8,0,accept
KYD1696,chalice,16,0,accept
KYD1696,cracks,11,0,accept
KYD1696,crowned female figure,16,0,accept
KYD1696,dark cloak,13,0,accept
KYD1696,green robe with gold trim,14,0,accept
KYD1696,icon,22,0,accept
KYD1696,martyr,20,0,accept
KYD1696,paint loss,12,0,accept
KYD1696,painted icon,16,0,accept
KYD1696,sword,15,0,accept
KYD1696,the great martyr varvara,20,0,accept
KYD1697,Christ Child,9,0,accept
KYD1697,Decorative flowers,4,0,accept
KYD1697,Green background,4,0,accept
KYD1697,Virgin Mary,14,0,accept
KYD1697,bark beetle galleries,8,0,accept
KYD1697,cracks,8,2,accept
KYD1697,damaged icon,10,0,accept
KYD1697,halos,18,0,accept
KYD1697,icon,20,0,accept
KYD1697,infant jesus,17,0,accept
KYD1697,our lady of the way,19,0,accept
KYD1697,pinecones,11,1,accept
KYD1697,red robe with gold trim,20,0,accept
KYD1697,red veil,16,0,accept
KYD1697,virgin mary,10,4,accept
KYD1697,visible holes,14,1,accept
KYD1697,white and green dress,13,0,accept
KYD1698,Darck blue background,4,0,accept
KYD1698,Saint,15,0,accept
KYD1698,Sword,4,0,accept
KYD1698,a square-format icon,8,0,accept
KYD1698,brown robe,12,0,accept
KYD1698,crown,19,0,accept
KYD1698,damaged wooden icon,14,0,accept
KYD1698,female figure,16,0,accept
KYD1698,gold necklace,12,0,accept
KYD1698,golden chalice,19,0,accept
KYD1698,golden halo,17,0,accept
KYD1698,icon,21,0,accept
KYD1698,martyr,18,0,accept
KYD1698,peeling paint,16,0,accept
KYD1698,the great martyr varvara,17,0,accept
KYD1698,visible cracks,16,0,accept
KYD1700,Backgroundless icon,4,0,accept
KYD1700,Blessing,12,0,accept
KYD1700,Saint,12,0,accept
KYD1700,St Nicholas,12,0,accept
KYD1700,"This is St Nicholas, not St. Michael.",15,1,accept
KYD1700,aged surface,11,0,accept
KYD1700,bearded man,8,4,accept
KYD1700,crown,8,5,accept
KYD1700,eastern orthodox icons,20,0,accept
KYD1700,icon,25,0,accept
KYD1700,light-colored robe,15,0,accept
KYD1700,religious figure,25,0,accept
KYD1700,rust spots,16,0,accept
KYD1700,small object,2,14,reject
KYD1700,st. michael,5,14,reject
KYD1700,unfinished,9,1,accept
KYD1700,visible cracks,10,0,accept
KYD1700,weathered,10,0,accept
KYD1701,Crowns,4,0,accept
KYD1701,Light blue background,4,0,accept
KYD1701,St Nicholas and,17,1,accept
KYD1701,bearded man,16,0,accept
KYD1701,book,16,0,accept
KYD1701,child,17,0,accept
KYD1701,golden halos,24,0,accept
KYD1701,icon,22,0,accept
KYD1701,mitre,15,0,accept
KYD1701,paint cracking,8,0,accept
KYD1701,peeling,16,0,accept
KYD1701,red and gold vestments,12,0,accept
KYD1701,red robes,17,0,accept
KYD1701,st. michael and,3,11,reject
KYD1701,st. michael and our lady of pochaiv,9,9,tie
KYD1701,woman,10,0,accept
KYD1702,Jesus Christ,8,0,accept
KYD1702,Triangle,14,0,accept
KYD1702,Triangular halo,4,0,accept
KYD1702,Virgin Mary,7,0,accept
KYD1702,"damaged, painted wooden icon",11,0,accept
KYD1702,godhead,16,0,accept
KYD1702,halo,15,0,accept
KYD1702,icon,15,0,accept
KYD1702,long white beard,15,0,accept
KYD1702,long white hair,9,0,accept
KYD1702,older man,11,0,accept
KYD1702,our lady of kazan and the godhead,15,0,accept
KYD1702,paint damage,11,0,accept
KYD1702,poor condition,12,0,accept
KYD1702,red head covering,11,0,accept
KYD1702,right hand,12,0,accept
KYD1702,visible cracks,11,0,accept
KYD1702,woman,11,0,accept
KYD1702,young child,14,0,accept
KYD1703,Decorative flowers,4,0,accept
KYD1703,Patterned background,4,0,accept
KYD1703,Virgin Mary with three hands,4,0,accept
KYD1703,bogorodica trojerucica,23,0,accept
KYD1703,damaged,11,0,accept
KYD1703,gold halo,10,0,accept
KYD1703,green veil,18,0,accept
KYD1703,icon,16,0,accept
KYD1703,infant jesus,23,0,accept
KYD1703,red robe,11,0,accept
KYD1703,split,6,1,accept
KYD1703,traditional orthodox style,13,0,accept
KYD1703,vertical crack,11,0,accept
KYD1703,virgin mary,23,0,accept
KYD1703,white garment,10,0,accept
KYD1703,yellow sash,6,1,accept
KYD1704,Black background,4,0,accept
KYD1704,Decorative flowers,4,0,accept
KYD1704,Virgin mary with three hands,5,0,accept
KYD1704,bogorodica trojerucica,20,0,accept
KYD1704,golden halo,14,0,accept
KYD1704,green veil,10,1,accept
KYD1704,icon,13,0,accept
KYD1704,infant jesus,25,0,accept
KYD1704,red robe with gold trim,10,0,accept
KYD1704,small object,2,5,reject
KYD1704,split down the middle,10,0,accept
KYD1704,vertical crack,15,0,accept
KYD1704,virgin mary,25,0,accept
KYD1704,white dress,5,0,accept
KYD1705,Clouds,4,0,accept
KYD1705,Holy Spirit,16,0,accept
KYD1705,Holy Trinity,19,0,accept
KYD1705,Light blue background,4,0,accept
KYD1705,coronation of the virgin,21,0,accept
KYD1705,cracks,10,0,accept
KYD1705,cross,19,0,accept
KYD1705,dove,11,0,accept
KYD1705,figure in green robe,5,1,accept
KYD1705,figure in red robe,6,1,accept
KYD1705,golden pyramid,8,5,accept
KYD1705,green cloak,6,1,accept
KYD1705,green robe,11,0,accept
KYD1705,icon,21,0,accept
KYD1705,older man with white beard,6,3,accept
KYD1705,paint damage,11,0,accept
KYD1705,red robe,10,0,accept
KYD1705,religious scene,13,0,accept
KYD1705,staff,8,1,accept
KYD1705,yellow collar,10,0,accept
KYD1705,young person in red robe,6,3,accept
KYD1706,Bluish background,4,0,accept
KYD1706,Blured halo,4,0,accept
KYD1706,Dragon,4,0,accept
KYD1706,Saint George Slaying the Dragon,11,0,accept
KYD1706,Spear,6,5,accept
KYD1706,St George Killing the Dragon,21,0,accept
KYD1706,St George and the Dragon,15,0,accept
KYD1706,The Miracle of St. George Killing the Snake,14,2,accept
