tag,europeana_id,upvotes,downvotes,recommendation,creator,type,creation_date,creation_time,event_number
grey mustache,KSU10,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
grey mustache,KSU10,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
grey mustache,KSU10,13,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
grey mustache,KSU10,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
painted portrait,KSU10,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
painted portrait,KSU10,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
painted portrait,KSU10,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
painted portrait,KSU10,11,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
painted portrait,KSU10,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
portrait of taras shevchenko,KSU10,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
portrait of taras shevchenko,KSU10,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
portrait of taras shevchenko,KSU10,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
portrait of taras shevchenko,KSU10,12,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
portrait of taras shevchenko,KSU10,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
red vest,KSU10,0,2,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
red vest,KSU10,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
red vest,KSU10,0,3,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
red vest,KSU10,2,9,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
red vest,KSU10,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
sign underneath,KSU10,5,0,accept,,User,2026-03-29,17:51:06,4
sign underneath,KSU10,0,0,accept,,User,2026-03-29,17:51:06,5
signs of age,KSU10,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
signs of age,KSU10,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
signs of age,KSU10,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
signs of age,KSU10,9,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
signs of age,KSU10,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
"study, my brothers, think, read!",KSU10,6,0,accept,,User,2026-03-31,14:45:28,4
"study, my brothers, think, read!",KSU10,0,0,accept,,User,2026-03-31,14:45:28,5
taras shevchenko,KSU10,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
taras shevchenko,KSU10,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
taras shevchenko,KSU10,0,0,unknown,,User,2026-03-27,10:27:47,3
taras shevchenko,KSU10,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
taras shevchenko,KSU10,12,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
taras shevchenko,KSU10,0,0,accept,,User,2026-03-27,10:27:47,4
taras shevchenko,KSU10,0,0,accept,,User,2026-03-27,10:27:47,5
taras shevchenko,KSU10,7,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
wear,KSU10,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
wear,KSU10,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
wear,KSU10,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
wear,KSU10,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
wear,KSU10,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
white shirt,KSU10,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
white shirt,KSU10,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
white shirt,KSU10,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
white shirt,KSU10,9,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
white shirt,KSU10,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
a village,KSU11,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
a village,KSU11,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
a village,KSU11,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
a village,KSU11,8,5,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
a village,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
boat,KSU11,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
boat,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
boat,KSU11,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
boat,KSU11,8,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
boat,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
chimney,KSU11,4,0,accept,,User,2026-03-31,16:08:30,4
chimney,KSU11,0,0,accept,,User,2026-03-31,16:08:30,5
clouds,KSU11,4,0,accept,,User,2026-03-31,16:08:00,4
clouds,KSU11,0,0,accept,,User,2026-03-31,16:08:00,5
cottage,KSU11,0,1,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
cottage,KSU11,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
cottage,KSU11,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
cottage,KSU11,7,3,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
cottage,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
dirt path,KSU11,4,0,accept,,User,2026-03-31,16:09:08,4
dirt path,KSU11,0,0,accept,,User,2026-03-31,16:09:08,5
distant wood,KSU11,4,0,accept,,User,2026-03-31,16:08:11,4
distant wood,KSU11,0,0,accept,,User,2026-03-31,16:08:11,5
flowers,KSU11,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
flowers,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
flowers,KSU11,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
flowers,KSU11,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
flowers,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
impressionistic style,KSU11,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
impressionistic style,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
impressionistic style,KSU11,1,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
impressionistic style,KSU11,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
impressionistic style,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
moon,KSU11,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
moon,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
moon,KSU11,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
moon,KSU11,8,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
moon,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
moonlight,KSU11,1,0,accept,,User,2026-03-27,11:02:18,3
moonlight,KSU11,7,0,accept,,User,2026-03-27,11:02:18,4
moonlight,KSU11,0,0,accept,,User,2026-03-27,11:02:18,5
oars,KSU11,2,0,accept,,User,2026-03-27,10:46:28,3
oars,KSU11,7,0,accept,,User,2026-03-27,10:46:28,4
oars,KSU11,0,0,accept,,User,2026-03-27,10:46:28,5
painting,KSU11,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
painting,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
painting,KSU11,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
painting,KSU11,8,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
painting,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
river,KSU11,4,0,accept,,User,2026-03-27,10:18:13,3
river,KSU11,7,0,accept,,User,2026-03-27,10:18:13,4
river,KSU11,0,0,accept,,User,2026-03-27,10:18:13,5
shore,KSU11,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
shore,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
shore,KSU11,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
shore,KSU11,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
shore,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
sky,KSU11,2,0,accept,,User,2026-03-27,10:46:16,3
sky,KSU11,7,0,accept,,User,2026-03-27,10:46:16,4
sky,KSU11,0,0,accept,,User,2026-03-27,10:46:16,5
stones,KSU11,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
stones,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
stones,KSU11,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
stones,KSU11,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
stones,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
thatched roof,KSU11,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
thatched roof,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
thatched roof,KSU11,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
thatched roof,KSU11,10,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
thatched roof,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
trees,KSU11,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
trees,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
trees,KSU11,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
trees,KSU11,8,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
trees,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
white building,KSU11,1,0,accept,,User,2026-03-27,11:01:59,3
white building,KSU11,7,0,accept,,User,2026-03-27,11:01:59,4
white building,KSU11,0,0,accept,,User,2026-03-27,11:01:59,5
windows,KSU11,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
windows,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
windows,KSU11,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
windows,KSU11,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
windows,KSU11,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
a village,KSU12,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
a village,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
a village,KSU12,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
a village,KSU12,11,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
a village,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
blue trim,KSU12,0,2,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
blue trim,KSU12,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
blue trim,KSU12,0,2,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
blue trim,KSU12,2,5,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
blue trim,KSU12,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
canvas,KSU12,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
canvas,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
canvas,KSU12,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
canvas,KSU12,9,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
canvas,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
dirt path,KSU12,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
dirt path,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
dirt path,KSU12,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
dirt path,KSU12,9,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
dirt path,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
flowering bushes,KSU12,4,0,accept,,User,2026-03-31,15:37:17,4
flowering bushes,KSU12,1,0,accept,,User,2026-03-31,15:37:17,5
green grass,KSU12,5,0,accept,,User,2026-03-31,15:37:39,4
green grass,KSU12,1,0,accept,,User,2026-03-31,15:37:39,5
khata,KSU12,4,1,accept,,User,2026-03-31,14:57:36,4
khata,KSU12,1,0,accept,,User,2026-03-31,14:57:36,5
painting,KSU12,0,2,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
painting,KSU12,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
painting,KSU12,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
painting,KSU12,10,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
painting,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
poplar tree,KSU12,2,0,accept,,User,2026-03-27,10:32:37,3
poplar tree,KSU12,8,1,accept,,User,2026-03-27,10:32:37,4
poplar tree,KSU12,0,0,accept,,User,2026-03-27,10:32:37,5
rural house,KSU12,4,0,accept,,User,2026-03-31,14:57:32,4
rural house,KSU12,1,0,accept,,User,2026-03-31,14:57:32,5
rural village,KSU12,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
rural village,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
rural village,KSU12,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
rural village,KSU12,13,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
rural village,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
sunset or sunrise,KSU12,1,0,accept,,User,2026-03-27,10:59:34,3
sunset or sunrise,KSU12,9,0,accept,,User,2026-03-27,10:59:34,4
sunset or sunrise,KSU12,0,0,accept,,User,2026-03-27,10:59:34,5
tall cypress trees,KSU12,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
tall cypress trees,KSU12,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
tall cypress trees,KSU12,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
tall cypress trees,KSU12,5,4,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
tall cypress trees,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
thatched roofs,KSU12,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
thatched roofs,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
thatched roofs,KSU12,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
thatched roofs,KSU12,10,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
thatched roofs,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
three houses,KSU12,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
three houses,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
three houses,KSU12,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
three houses,KSU12,11,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
three houses,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
trees,KSU12,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
trees,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
trees,KSU12,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
trees,KSU12,11,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
trees,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
white walls,KSU12,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
white walls,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
white walls,KSU12,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
white walls,KSU12,10,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
white walls,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
wooden fence,KSU12,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
wooden fence,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
wooden fence,KSU12,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
wooden fence,KSU12,11,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
wooden fence,KSU12,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
bucket,KSU13,3,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
bucket,KSU13,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
bucket,KSU13,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
bucket,KSU13,11,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
bucket,KSU13,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
cross,KSU13,1,0,accept,,User,2026-04-05,11:47:16,5
dark blue bodice,KSU13,3,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
dark blue bodice,KSU13,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
dark blue bodice,KSU13,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
dark blue bodice,KSU13,9,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
dark blue bodice,KSU13,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
dirt path,KSU13,6,0,accept,,User,2026-03-31,07:43:09,4
dirt path,KSU13,1,0,accept,,User,2026-03-31,07:43:09,5
girl,KSU13,1,0,accept,,User,2026-04-02,12:55:54,4
girl,KSU13,1,0,accept,,User,2026-04-02,12:55:54,5
green grass,KSU13,6,0,accept,,User,2026-03-31,07:42:02,4
green grass,KSU13,1,0,accept,,User,2026-03-31,07:42:02,5
hills,KSU13,1,0,accept,,User,2026-04-05,11:47:34,5
near the well,KSU13,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
near the well,KSU13,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
near the well,KSU13,4,2,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
near the well,KSU13,9,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
near the well,KSU13,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
painting,KSU13,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
painting,KSU13,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
painting,KSU13,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
painting,KSU13,10,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
painting,KSU13,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
patterned skirt,KSU13,3,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
patterned skirt,KSU13,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
patterned skirt,KSU13,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
patterned skirt,KSU13,10,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
patterned skirt,KSU13,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
rural landscape,KSU13,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
rural landscape,KSU13,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
rural landscape,KSU13,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
rural landscape,KSU13,12,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
rural landscape,KSU13,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
shutenko v.,KSU13,1,0,accept,,User,2026-03-27,10:41:44,3
